Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,BCA MAD-Outlier Count,BCA MAD-Outlier PIDs,Descriptive Only (N < 20),Pearson_q_bh,Pearson_q_by,Pearson_p_holm,Spearman_q_bh,Spearman_q_by,Spearman_p_holm
All audit data; raw RCADS scores,Neutral Angry,O,Social Phobia,Social Phobia Raw,35,-0.00682264428034276,-0.33929775378877325,0.32716775629471934,0.9689718620346186,-0.08467941952264954,0.6286367180060568,P4,-0.09516643125456091,-0.09516643125456091,0.03871894434170785,2,P29; P4,False,0.9887494314917847,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,O,Panic Disorder,Panic Disorder Raw,35,0.0269806593426068,-0.30904457031086674,0.357017186867969,0.8777275382539979,-0.14897840775916674,0.3930271984820194,P4,-0.20813665629016637,-0.20813665629016637,0.07400998106200884,2,P29; P4,False,0.9887494314917847,1.0,1.0,0.9671159828181435,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,O,Major Depression,Major Depression Raw,35,-0.06808624528281981,-0.3924287748130446,0.27131633283157497,0.6975525113390711,-0.1931509433339839,0.26626477211038474,P4,-0.20569978742989584,-0.20569978742989584,-0.04142911398635499,2,P29; P4,False,0.9399207272384722,1.0,1.0,0.9671159828181435,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,O,Separation Anxiety,Separation Anxiety Raw,35,0.022658064197274258,-0.3129514899377579,0.3532374114051471,0.8972032688952347,-0.09669574891387372,0.5805498686440236,P4,-0.10678534796206868,-0.10678534796206868,0.09767047481780265,2,P29; P4,False,0.9887494314917847,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,O,Generalized Anxiety,Generalized Anxiety Raw,35,-0.09048575519834523,-0.4113290565474231,0.25030861156811396,0.6051965974084774,-0.17244008822541487,0.3218977579822771,P16,-0.20020189922274775,-0.20020189922274775,-0.013753553335371146,2,P29; P4,False,0.8959811826921057,1.0,1.0,0.9671159828181435,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,O,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.1377121252845623,-0.45029374865235544,0.20493952225393286,0.430172120843103,-0.2590344905927959,0.132943701952812,P4,-0.2915066165906692,-0.2915066165906692,-0.046008545471388815,2,P29; P4,False,0.8447016191100931,1.0,1.0,0.8159757130128706,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,Frontal,Social Phobia,Social Phobia Raw,35,-0.06199313424528037,-0.38723969481242043,0.276975445425284,0.7235057868805558,-0.03187765875894104,0.8557493553576966,P27,-0.008817402589512423,-0.09686529134641321,-0.008817402589512423,3,P1; P16; P27,False,0.9518671104835016,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,Frontal,Panic Disorder,Panic Disorder Raw,35,0.010961018545020967,-0.32346706112162227,0.34295484455209363,0.9501702384534324,0.08941534064937645,0.609489703540491,P1,-0.13922960429194264,-0.13922960429194264,0.05694785269838376,3,P1; P16; P27,False,0.9887494314917847,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,Frontal,Major Depression,Major Depression Raw,35,0.04572254841003331,-0.2919727502790694,0.3732814478701432,0.7942384250017075,0.10691530730795902,0.5409981035368909,P1,-0.09872928572795979,-0.09872928572795979,0.12026551771940172,3,P1; P16; P27,False,0.9780801907553272,1.0,1.0,0.9829942383802484,1.0,1.0
All audit data; raw RCADS scores,Neutral Angry,Frontal,Separation Anxiety,Separation Anxiety Raw,35,-0.004432482519192749,-0.3371809738652488,0.3293004748953005,0.9798390787640544,0.006693225624377121,0.9695601593481159,P1,-0.21682676875549245,-0.21682676875549245,0.15392811491019595,3,P1; P16; P27,False,0.9887494314917847,1.0,1.0,0.9829942383802484,1.0,1.0
