Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,BCA MAD-Outlier Count,BCA MAD-Outlier PIDs,Descriptive Only (N < 20),Pearson_q_bh,Pearson_q_by,Pearson_p_holm,Spearman_q_bh,Spearman_q_by,Spearman_p_holm
P27 omitted; raw RCADS scores,Angry Neutral,CP,Social Phobia,Social Phobia Raw,13,0.22150850310386752,-0.3752787993820563,0.688467742637077,0.4670433084145473,0.06344881906474768,0.836851263546061,P8,0.09582311281911592,0.09582311281911592,0.3130367933120645,2,P11; P4,True,0.9631548202477633,1.0,1.0,0.9682640307581885,1.0,1.0
P27 omitted; raw RCADS scores,Angry Neutral,CP,Panic Disorder,Panic Disorder Raw,13,0.371916446718538,-0.2252213198308401,0.7659441033915612,0.21081019685473842,0.266538653846198,0.3787143022821444,P8,0.11252569589356978,0.11252569589356978,0.4833266139119258,2,P11; P4,True,0.9590339049263785,1.0,1.0,0.9303286289424064,1.0,1.0
P27 omitted; raw RCADS scores,Angry Neutral,CP,Major Depression,Major Depression Raw,13,0.2576044117377637,-0.3419103632564034,0.7080865657748868,0.3954935529837614,0.31724409532373843,0.29088462616813887,P8,0.1187722931869001,0.1187722931869001,0.39310497876304545,2,P11; P4,True,0.9631548202477633,1.0,1.0,0.9076733903401669,1.0,1.0
P27 omitted; raw RCADS scores,Angry Neutral,CP,Separation Anxiety,Separation Anxiety Raw,13,0.2857034025730333,-0.31484415488457335,0.7228921903097438,0.34401940999965136,0.2239047703510976,0.4621127433167901,P8,0.08446309913873444,0.08446309913873444,0.4171663238407375,2,P11; P4,True,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Angry Neutral,CP,Generalized Anxiety,Generalized Anxiety Raw,13,0.2955257930416813,-0.30514665049736506,0.7279747056236829,0.32693714933351165,0.19583656816050599,0.521387571967767,P8,0.09597543445300404,0.09597543445300404,0.4498317278369745,2,P11; P4,True,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Angry Neutral,CP,Obsessive Compulsive,Obsessive Compulsive Raw,13,0.40445294773648965,-0.1885503536755331,0.781322404094935,0.17044532249180358,0.3342942627768767,0.2642624483801814,P11,0.12929844914530864,0.12929844914530864,0.4884056407983684,2,P11; P4,True,0.9590339049263785,1.0,1.0,0.9076733903401669,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,LOT,Social Phobia,Social Phobia Raw,34,0.015393691522857869,-0.3244610264419902,0.3517284252136549,0.9311425241114945,0.20531761027256623,0.2440681854849275,P25,0.3853757799315327,-0.04090676404216222,0.3853757799315327,1,P25,False,0.9898390993629275,1.0,1.0,0.9076733903401669,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,LOT,Panic Disorder,Panic Disorder Raw,34,0.1545485416459072,-0.19374273559446004,0.46824247559359244,0.3828167756976683,0.19403361680921574,0.27151838005003376,P25,0.2557053473506847,0.07739417309197516,0.2557053473506847,1,P25,False,0.9590339049263785,1.0,1.0,0.9076733903401669,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,LOT,Major Depression,Major Depression Raw,34,0.2004665093595793,-0.14771276944341188,0.5044360356878637,0.2556325714887401,0.09518803260821589,0.5923079102760771,P25,-0.0011073415121949128,-0.0011073415121949128,0.23759300571254113,1,P25,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,LOT,Separation Anxiety,Separation Anxiety Raw,34,0.31313253389011664,-0.027997878183962994,0.5889354547267274,0.07135368371376774,0.2953196143114239,0.08995420787067084,P10,0.3661245327447849,0.2766377719671237,0.3661245327447849,1,P25,False,0.9590339049263785,1.0,1.0,0.7473118807717269,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.2409215841308931,-0.10586944726949715,0.5354624019211212,0.1698851884280474,0.1457530587032336,0.4107947963143106,P16,0.19217362612590116,0.19217362612590116,0.2888424078743446,1,P25,False,0.9590339049263785,1.0,1.0,0.9548697227911611,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.20563842127964918,-0.14243197609014463,0.5084467995828472,0.24331595635467557,0.21534800708973267,0.22128097256745768,P30,0.2884165659480928,0.16804994683231506,0.2884165659480928,1,P25,False,0.9590339049263785,1.0,1.0,0.8943901645440587,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,ROT,Social Phobia,Social Phobia Raw,34,0.1167309567985236,-0.23053497181268592,0.43762179432259835,0.5108937761613284,0.1424965504130497,0.4214394146886915,P24,0.20556335430485695,0.05404493721331504,0.20556335430485695,0,,False,0.9631548202477633,1.0,1.0,0.9548697227911611,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,ROT,Panic Disorder,Panic Disorder Raw,34,0.07008196548399856,-0.2745913597936678,0.39879645953472725,0.6936959357847134,0.2218409822755046,0.20732978007251174,P8,0.26106778910691525,0.023679473174557278,0.26106778910691525,0,,False,0.9783167554895935,1.0,1.0,0.8930656854473417,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,ROT,Major Depression,Major Depression Raw,34,0.08832990408699247,-0.2575281978385154,0.4141256102872752,0.6193616285527277,0.07369396072894133,0.6787297631633018,P26,-0.009119230234630606,-0.009119230234630606,0.1613259394585824,0,,False,0.9741415905392415,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,ROT,Separation Anxiety,Separation Anxiety Raw,34,0.09305077358047882,-0.2530784369061653,0.4180615055341239,0.6006834561735371,0.04776771422213231,0.788494541474696,P14,-0.024324856909593295,-0.024324856909593295,0.2097491294015628,0,,False,0.9676820400123441,1.0,1.0,0.9678761630979387,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,ROT,Generalized Anxiety,Generalized Anxiety Raw,34,0.10233725181392839,-0.24428231112753276,0.425768404381385,0.5646698818773818,0.10413143153638664,0.5578277963542376,P24,0.19051666086169397,0.028871579602458168,0.19051666086169397,0,,False,0.9676820400123441,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.003324902249807086,-0.3352177034364137,0.3411070700781713,0.9851105877946047,-0.015692747991387444,0.9298080756363207,P24,0.08055867082180332,-0.05864901519726003,0.08055867082180332,0,,False,0.9898390993629275,1.0,1.0,0.9686746511452344,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,O,Social Phobia,Social Phobia Raw,34,0.017135994300447686,-0.3229008509810325,0.3532546499878381,0.9233707336272148,-0.02114464941612995,0.9055171366734227,P4,-0.04222314936960529,-0.04222314936960529,0.07092201788793293,2,P29; P4,False,0.9898390993629275,1.0,1.0,0.9682640307581885,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,O,Panic Disorder,Panic Disorder Raw,34,0.047181087544721216,-0.2957025518413145,0.3792951219104631,0.7910342590482986,-0.0948540133127854,0.5936135050455114,P4,-0.17116788894865329,-0.17116788894865329,0.09946598497517942,2,P29; P4,False,0.9783167554895935,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,O,Major Depression,Major Depression Raw,34,-0.0427887446274296,-0.3755207747159679,0.2997137163059024,0.8101157720380763,-0.13188148388783458,0.4571865592951925,P4,-0.15041953560686158,-0.15041953560686158,-0.007360591203747399,2,P29; P4,False,0.9783167554895935,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,O,Separation Anxiety,Separation Anxiety Raw,34,0.09767047481780265,-0.24870981049473415,0.42190127776302877,0.5826442650298507,-0.029407485302876245,0.8688689810775205,P4,0.024018973562853388,0.024018973562853388,0.1273439417771384,2,P29; P4,False,0.9676820400123441,1.0,1.0,0.9682640307581885,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,O,Generalized Anxiety,Generalized Anxiety Raw,34,-0.05834037538803256,-0.3888348613784386,0.2854570221532223,0.7431120057590818,-0.11171306622477141,0.5293475164323064,P16,-0.19172782389496923,-0.19172782389496923,0.04285138534823559,2,P29; P4,False,0.9783167554895935,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,O,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.134469752454948,-0.4520780776314892,0.21339989074485233,0.44832407895062204,-0.24331528073774988,0.16555347710045892,P4,-0.2882328824265067,-0.2882328824265067,-0.04063854585407736,2,P29; P4,False,0.9631548202477633,1.0,1.0,0.8900210268560816,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,Frontal,Social Phobia,Social Phobia Raw,34,-0.008817402589512423,-0.34595156157311685,0.3303332640052267,0.9605275080516149,0.04336185351278824,0.8076196774354554,P1,0.08076987093704191,-0.04505859546888753,0.08076987093704191,2,P1; P16,False,0.9898390993629275,1.0,1.0,0.9678761630979387,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,Frontal,Panic Disorder,Panic Disorder Raw,34,0.05694785269838376,-0.2867398261547906,0.38764829305739845,0.7490445579034818,0.170860812253975,0.3339714568885561,P1,-0.026922111862813854,-0.026922111862813854,0.11848074699041483,2,P1; P16,False,0.9783167554895935,1.0,1.0,0.9303286289424064,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,Frontal,Major Depression,Major Depression Raw,34,0.12026551771940172,-0.2271377999271357,0.44051559049727307,0.4980901982466536,0.20066251390151316,0.25515841391586913,P25,0.09362865082067139,0.09362865082067139,0.14411884561689767,2,P1; P16,False,0.9631548202477633,1.0,1.0,0.9076733903401669,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,Frontal,Separation Anxiety,Separation Anxiety Raw,34,0.15392811491019595,-0.19435435024516237,0.46774612601375853,0.3847530437757,0.09289031071860908,0.601314333521157,P14,0.10336702470187983,0.10336702470187983,0.19888718996227855,2,P1; P16,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,Frontal,Generalized Anxiety,Generalized Anxiety Raw,34,0.13227402850363326,-0.21553255661906442,0.4502976686784924,0.4558364535024229,0.1989792287604654,0.259249466915563,P1,0.34032086142016515,0.007627574015792312,0.34032086142016515,2,P1; P16,False,0.9631548202477633,1.0,1.0,0.9076733903401669,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.15426770347230237,-0.1940196184916627,0.4680178258686182,0.38369252832563444,0.06385860816297267,0.7197482288203914,P1,-0.004286268627622391,-0.004286268627622391,0.22252914941008015,2,P1; P16,False,0.9590339049263785,1.0,1.0,0.9639277691429248,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,PO,Social Phobia,Social Phobia Raw,34,0.2678611616105207,-0.07730712834464305,0.5556915126434142,0.1256194877526452,0.17819729906492127,0.31331334943715733,P13,0.1952934484452079,0.1952934484452079,0.31228414119241443,2,P16; P4,False,0.9590339049263785,1.0,1.0,0.9303286289424064,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,PO,Panic Disorder,Panic Disorder Raw,34,0.15489171967667742,-0.1934043154796166,0.4685169375384923,0.3817482103571461,0.1356381493300091,0.44435403275124397,P13,0.05125313996260973,0.05125313996260973,0.24520918436068237,2,P16; P4,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,PO,Major Depression,Major Depression Raw,34,0.1703769870323823,-0.17804700503619308,0.48083884103417235,0.33536254984438296,0.22277070212019554,0.2053830494407186,P13,0.10085466586739847,0.10085466586739847,0.22829045180782812,2,P16; P4,False,0.9590339049263785,1.0,1.0,0.8930656854473417,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,PO,Separation Anxiety,Separation Anxiety Raw,34,0.20444576711455367,-0.1436514989384245,0.5075230727804116,0.24612030915317876,0.11358446704285532,0.5224277253778664,P13,0.13461885159737008,0.13461885159737008,0.23901376199281466,2,P16; P4,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,PO,Generalized Anxiety,Generalized Anxiety Raw,34,0.32969156037955166,-0.00953747383400765,0.6008664331663209,0.056892867658363926,0.17050941686938795,0.3349814352567373,P16,0.12448109073156272,0.12448109073156272,0.4187351272325066,2,P16; P4,False,0.9590339049263785,1.0,1.0,0.9303286289424064,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,PO,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.027554791392002297,-0.3135324281685666,0.3623441355103005,0.8770656623869468,0.02252919266090277,0.8993608189363955,P30,0.1269543845754939,-0.056480647723286405,0.1269543845754939,2,P16; P4,False,0.9898390993629275,1.0,1.0,0.9682640307581885,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,CP,Social Phobia,Social Phobia Raw,34,-0.18875089817600701,-0.4953019297550058,0.15960205146687287,0.2850350965839218,-0.15490754028773465,0.38169899122619977,P25,-0.0054932218103434585,-0.25445848451038894,-0.0054932218103434585,1,P25,False,0.9590339049263785,1.0,1.0,0.9303286289424064,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,CP,Panic Disorder,Panic Disorder Raw,34,0.04441182584271013,-0.2982328993428481,0.3769167777468083,0.8030515233868274,0.012667799823531601,0.9433140406948932,P35,0.09492993140109521,0.006709264534382117,0.09492993140109521,1,P25,False,0.9783167554895935,1.0,1.0,0.970265870429033,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,CP,Major Depression,Major Depression Raw,34,0.23566443446883317,-0.11137732640228379,0.5314749641074009,0.1796813144143841,0.10102213783259041,0.5697093397656374,P25,0.06894700771678464,0.06894700771678464,0.2794224755538662,1,P25,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,CP,Separation Anxiety,Separation Anxiety Raw,34,0.18658465232306795,-0.16178939458965416,0.4936055528456751,0.29070088433627306,0.01913820472091946,0.9144482257843296,P25,0.09436272931037469,0.09436272931037469,0.23770171887915004,1,P25,False,0.9590339049263785,1.0,1.0,0.9686217412010679,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,CP,Generalized Anxiety,Generalized Anxiety Raw,34,0.2316521408582447,-0.11556668174575066,0.5284228771437345,0.18742203286796605,0.0798392550858477,0.6535446207363144,P29,0.1800579989523708,0.1800579989523708,0.2647852998939633,1,P25,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Angry,CP,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.17047279641651142,-0.17795145606450655,0.4809146984721098,0.335086797221338,0.0685198204376422,0.7002044413747769,P30,0.25213830768887285,0.11396724546598683,0.25213830768887285,1,P25,False,0.9590339049263785,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Fear,LOT,Social Phobia,Social Phobia Raw,12,-0.13588560060925864,-0.6584388837148191,0.475063854938359,0.6736914374580669,-0.23198916471871645,0.46812290808050794,P4,-0.3879235414402624,-0.3879235414402624,0.02579081648059671,1,P4,True,0.9783167554895935,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Fear,LOT,Panic Disorder,Panic Disorder Raw,12,-0.06404794738644405,-0.6153316820365757,0.5293096200806697,0.8432409225888438,-0.07858947414494157,0.8081800831673069,P4,-0.4051172915995069,-0.4051172915995069,0.03570710458834639,1,P4,True,0.9898390993629275,1.0,1.0,0.9678761630979387,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Fear,LOT,Major Depression,Major Depression Raw,12,0.07822713264177496,-0.5189736387277407,0.6241095523167045,0.8090500561238277,0.15789570881006337,0.624058791982212,P6,0.2938561377693162,-0.07363781798850502,0.2938561377693162,1,P4,True,0.9783167554895935,1.0,1.0,0.9623872130204203,1.0,1.0
P27 omitted; raw RCADS scores,Neutral Fear,LOT,Separation Anxiety,Separation Anxiety Raw,12,0.025107800810492825,-0.5568172224536421,0.5905006532885336,0.9382631776083619,0.05448604760692157,0.8664425825131126,P4,-0.24072110948622757,-0.24072110948622757,0.1260835719665442,1,P4,True,0.9898390993629275,1.0,1.0,0.9682640307581885,1.0,1.0
