Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,BCA MAD-Outlier Count,BCA MAD-Outlier PIDs,Descriptive Only (N < 20),Pearson_q_bh,Pearson_q_by,Pearson_p_holm,Spearman_q_bh,Spearman_q_by,Spearman_p_holm
P27 omitted; lateralization,Neutral Angry,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.1710489077030242,-0.4813707387594965,0.17737677210031047,0.33343160337849503,-0.27485615046301376,0.11567291970685487,P30,-0.26452129774184413,-0.26452129774184413,-0.12169139817882058,1,P25,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Fear,ROT minus LOT,Social Phobia,Social Phobia Raw,12,0.28148100687283256,-0.3487601661467961,0.7364196263522829,0.37544742759521654,0.5026431902238856,0.09581095942638063,P4,0.564781314334316,0.101395798110873,0.564781314334316,0,,True,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Fear,ROT minus LOT,Panic Disorder,Panic Disorder Raw,12,0.07957283991623512,-0.5179835209631953,0.6249355373077714,0.8058200537930609,0.28577990598160574,0.3678831935012029,P4,0.38829662726759573,-0.050131672489981,0.38829662726759573,0,,True,0.9284840040435088,1.0,1.0,0.791999248787791,1.0,1.0
P27 omitted; lateralization,Neutral Fear,ROT minus LOT,Major Depression,Major Depression Raw,12,0.41272487627745047,-0.2112030222855912,0.7976842344584563,0.1824036525009317,0.5052662681922029,0.09381138541016806,P4,0.6889433533278004,0.25575033868781255,0.6889433533278004,0,,True,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Fear,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,12,0.27192990434647824,-0.3578122552619164,0.7316495519795252,0.39253854742144434,0.4140939618126039,0.18081165086844703,P4,0.6464995909431313,0.152202822002171,0.6464995909431313,0,,True,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Fear,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,12,0.4064967567139283,-0.2183415813423761,0.7949460813099347,0.18975571860253848,0.5179760795916604,0.08452012629541908,P4,0.6285528926711578,0.24534299798123574,0.6285528926711578,0,,True,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Fear,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,12,0.050162020799141484,-0.5392639621246077,0.606600775352024,0.8769676215768107,0.1883011483261124,0.5578230263511541,P11,0.35833007793878285,-0.08762386628776038,0.35833007793878285,0,,True,0.9471250313029556,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Neutral Happy,ROT minus LOT,Social Phobia,Social Phobia Raw,34,-0.06354593476234083,-0.3932608287069532,0.2806506809222269,0.7210656493078021,-0.04780529433211989,0.7883319163231173,P26,-0.17042936584683788,-0.17042936584683788,0.025182457687495968,2,P24; P26,False,0.9217383120830384,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Neutral Happy,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,-0.28507700955377396,-0.5684429503683495,0.058752633894028475,0.10221542163044896,-0.17812162434795045,0.31352225403850414,P8,-0.14143687578345412,-0.378565783027419,-0.14143687578345412,2,P24; P26,False,0.7853670425688681,1.0,1.0,0.7737497604141816,1.0,1.0
P27 omitted; lateralization,Neutral Happy,ROT minus LOT,Major Depression,Major Depression Raw,34,0.07089152582416314,-0.27383893516714913,0.39948044588679793,0.6903314026204361,0.09503450352336391,0.5929078598454357,P26,-0.06231582193255619,-0.06231582193255619,0.16877668584618968,2,P24; P26,False,0.9217383120830384,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Neutral Happy,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.26263056750845787,-0.5517903063263359,0.08289747446639925,0.13346183480226728,-0.19153764236952728,0.27785171328070024,P26,-0.3927934073171896,-0.3927934073171896,-0.15997117376137723,2,P24; P26,False,0.7853670425688681,1.0,1.0,0.7737497604141816,1.0,1.0
P27 omitted; lateralization,Neutral Happy,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.009055453382411233,-0.33012115571511896,0.34616112133037874,0.9594626983049204,0.03465890143261605,0.8457112229377417,P16,-0.10231850170961442,-0.10231850170961442,0.11218080901525754,2,P24; P26,False,0.9775657680842584,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Neutral Happy,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.14188733207797816,-0.4580739854948935,0.2061707318447461,0.42344773860120993,-0.10145905384530696,0.5680328323852452,P30,0.012473938356254426,-0.24510904934047517,0.012473938356254426,2,P24; P26,False,0.7853670425688681,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Neutral Sad,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.45329155353752115,0.13596808464832177,0.6862617909330979,0.0070964822164235625,0.46564195344651393,0.005516202426757014,P23,0.41110869882257756,0.41110869882257756,0.4945890059496851,1,P20,False,0.3832100396868724,1.0,0.3832100396868724,0.2978749310448788,1.0,0.2978749310448787
P27 omitted; lateralization,Neutral Sad,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,0.17410386398287275,-0.1743254085249388,0.4837861879927121,0.3247387417239451,0.1479969784261375,0.4035494323482318,P20,0.0844184091700661,0.0844184091700661,0.24654712999352257,1,P20,False,0.7853670425688681,1.0,1.0,0.791999248787791,1.0,1.0
P27 omitted; lateralization,Neutral Sad,ROT minus LOT,Major Depression,Major Depression Raw,34,0.20788208482395337,-0.14013489866090267,0.5101826606749682,0.2380984487090328,0.24702829752680536,0.15899177028855419,P20,0.3449514928730291,0.14705627991300965,0.3449514928730291,1,P20,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Sad,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,0.3016642648357075,-0.040648041421917344,0.5806013622175681,0.08294529043004048,0.2478630904099569,0.1575426843341298,P20,0.24292470239230468,0.24292470239230468,0.3494249655151217,1,P20,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Neutral Sad,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.14699918548129015,-0.20116651622351367,0.46218940964031746,0.40676215246767183,0.13120869828061793,0.45950548230802213,P23,0.19959827035544417,0.0948036115903338,0.19959827035544417,1,P20,False,0.7853670425688681,1.0,1.0,0.8556308980907997,1.0,1.0
P27 omitted; lateralization,Neutral Sad,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14432366603838656,-0.2037879671947427,0.460037108530513,0.4154482324213763,0.2311961288236091,0.18831639850963397,P20,0.036640759782381016,0.036640759782381016,0.19655317297325456,1,P20,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Positive Valence,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.2692958023102202,-0.07577001304125103,0.5567593200809069,0.12352950192201555,0.27411433192359774,0.11669889453445684,P8,0.19878825597876162,0.19878825597876162,0.31206306690772256,0,,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Positive Valence,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,0.2339787268325781,-0.1131389277662003,0.5301936084247195,0.1829054242160078,0.17750368289314403,0.31523138387244437,P8,0.054816016185240284,0.054816016185240284,0.2848195221153204,0,,False,0.7853670425688681,1.0,1.0,0.7737497604141816,1.0,1.0
P27 omitted; lateralization,Positive Valence,ROT minus LOT,Major Depression,Major Depression Raw,34,0.011923922287980622,-0.32756259341073946,0.34868363635031124,0.9466378710026588,-0.0050664598001147155,0.9773132889041196,P25,0.11362861879800112,-0.08680417794359847,0.11362861879800112,0,,False,0.9775657680842584,1.0,1.0,0.9773132889041196,1.0,1.0
P27 omitted; lateralization,Positive Valence,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,0.2484265679021578,-0.09796948161064582,0.5411321120074718,0.15656996623883115,0.22359024539805908,0.2036775371819344,P8,0.1325712571246652,0.1325712571246652,0.3387640436548075,0,,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Positive Valence,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.16431097337690725,-0.1840831839803581,0.47602657119643277,0.3531040035089923,0.12455542702346396,0.48277184436759757,P8,0.07147270132510498,0.07147270132510498,0.219645921967153,0,,False,0.7853670425688681,1.0,1.0,0.8689893198616756,1.0,1.0
P27 omitted; lateralization,Positive Valence,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14795779432191644,-0.2002260644568207,0.46295965264290834,0.4036753247211935,0.22280594672920392,0.2053095008483867,P11,-0.012942820818421723,-0.012942820818421723,0.26160353582117857,0,,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Angry Caucasian,ROT minus LOT,Social Phobia,Social Phobia Raw,21,0.17392246051816027,-0.2786882394787794,0.563315497336919,0.45085885777101686,0.13676385660374984,0.5544247552738883,P20,-0.01954854847972779,-0.01954854847972779,0.3235458999839256,1,P20,False,0.7853670425688681,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Angry Caucasian,ROT minus LOT,Panic Disorder,Panic Disorder Raw,21,0.21421050535569888,-0.23963584215332373,0.5912255669311737,0.3511226950762019,0.24287607591573432,0.28876549295484716,P20,0.033706310267629325,0.033706310267629325,0.3130527557706544,1,P20,False,0.7853670425688681,1.0,1.0,0.7737497604141816,1.0,1.0
P27 omitted; lateralization,Angry Caucasian,ROT minus LOT,Major Depression,Major Depression Raw,21,-0.06916981457382755,-0.4863347859359647,0.3736747796771511,0.7657616951544547,0.08175489532229463,0.7246150234316882,P19,-0.16986876151336566,-0.16986876151336566,0.0032679722619041356,1,P20,False,0.9284840040435088,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Angry Caucasian,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,21,0.26104793387946207,-0.19231049660496977,0.6225760337425661,0.25304790751255674,0.2030170606875507,0.37744368769238956,P20,0.1380037665100226,0.1380037665100226,0.3101322894587884,1,P20,False,0.7853670425688681,1.0,1.0,0.791999248787791,1.0,1.0
P27 omitted; lateralization,Angry Caucasian,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,21,-0.09744996200749517,-0.5077757041330444,0.3489149216499803,0.6743178080032368,-0.08024336345375317,0.729520966799567,P20,-0.3038240170386994,-0.3038240170386994,0.06367604460656204,1,P20,False,0.9217383120830384,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Angry Caucasian,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,21,-0.04950206278611796,-0.47112126997653364,0.3905301052935433,0.8312595271080679,0.06112531786498213,0.7923925075393875,P20,-0.2917894692719244,-0.2917894692719244,0.13293265330792187,1,P20,False,0.9284840040435088,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Happy Caucasian,ROT minus LOT,Social Phobia,Social Phobia Raw,21,0.027256369856441167,-0.40924568212311174,0.4536059247274686,0.9066402846069213,0.07424323644203562,0.7490942631341554,P25,-0.12529370451674673,-0.12529370451674673,0.1354589269041807,0,,False,0.9599720660543872,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Happy Caucasian,ROT minus LOT,Panic Disorder,Panic Disorder Raw,21,-0.05132876817126819,-0.4725449206413191,0.38897694322242504,0.8251236320991308,0.0584215425851361,0.8013949570698219,P24,0.07302785064660036,-0.17525561334968506,0.07302785064660036,0,,False,0.9284840040435088,1.0,1.0,0.8861001602164403,1.0,1.0
P27 omitted; lateralization,Happy Caucasian,ROT minus LOT,Major Depression,Major Depression Raw,21,-0.3358926875279079,-0.6703748271258554,0.1120399303202367,0.1365802034613395,-0.20863849286249592,0.36408854737913476,P19,-0.478131783232294,-0.478131783232294,-0.20706209211556642,0,,False,0.7853670425688681,1.0,1.0,0.791999248787791,1.0,1.0
P27 omitted; lateralization,Happy Caucasian,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,21,-0.24390937772893506,-0.6112374647286852,0.20987573263550416,0.2866549103454498,-0.2991830368027063,0.18767225503247156,P20,-0.3778787400446422,-0.3778787400446422,-0.12978112784321705,0,,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Happy Caucasian,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,21,-0.21882499588284246,-0.5943656985750048,0.23506713169693713,0.34059140083274203,-0.3209734538150127,0.15599176033710124,P16,-0.4157833892011244,-0.4157833892011244,-0.12413433489331824,0,,False,0.7853670425688681,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; lateralization,Happy Caucasian,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,21,-0.14750839193680665,-0.5445214489722047,0.30350479037058026,0.5234201788022912,-0.19002000988461834,0.40936188954093367,P30,-0.3617993839070261,-0.3617993839070261,-0.03699034961873382,0,,False,0.8541465523269344,1.0,1.0,0.791999248787791,1.0,1.0
Contextual two-outcome lateralization family,Mean across five complete conditions,ROT minus LOT,Social Phobia,Social Phobia Raw,35,0.36312656732479076,0.03399361274815024,0.6212011430051931,0.03202824994674235,0.42929516663472583,0.010068056222024424,P27,0.29730785939372184,0.29730785939372184,0.4047090461007733,1,P27,False,0.0549055713372726,0.1703835552670825,0.1921694996804541,0.060408337332146546,0.18745979746206992,0.11074861844226866
Contextual two-outcome lateralization family,Mean across five complete conditions,ROT minus LOT,Panic Disorder,Panic Disorder Raw,35,0.21203637430901173,-0.13042613144239448,0.5092958742483588,0.22139407786124385,0.22764127073551688,0.18844970061623634,P27,-0.024182140682101033,-0.024182140682101033,0.33177972212325624,1,P27,False,0.2656728934334926,0.8244389598139419,0.6641822335837315,0.2826745509243545,0.8771986848868651,0.9922851705655303
Contextual two-outcome lateralization family,Mean across five complete conditions,ROT minus LOT,Major Depression,Major Depression Raw,35,0.3512523826559868,0.02039290150389134,0.612771760456686,0.03854481278444946,0.2450611385927166,0.15593109525512902,P27,0.07428269502358861,0.07428269502358861,0.4091125165541553,1,P27,False,0.05781721917667419,0.17941901193350257,0.1927240639222473,0.2673104490087926,0.8295206397613761,0.9922851705655303
Contextual two-outcome lateralization family,Mean across five complete conditions,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,35,0.5886509308373987,0.3177327046366245,0.7707103873653974,0.00019952369044445222,0.10694920093419613,0.5408690975437298,P27,-0.0787716311796567,-0.0787716311796567,0.652209887142171,1,P27,False,0.0011971421426667133,0.003714984280459356,0.0021947605948889745,0.5574741172974752,1.0,1.0
Contextual two-outcome lateralization family,Mean across five complete conditions,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,35,0.49492481030739033,0.1936108944747021,0.7109182055762493,0.002506344342392031,0.2921704699431434,0.08854627419638153,P27,0.09932116038551618,0.09932116038551618,0.5777258812179128,1,P27,False,0.0075190330271760935,0.023333143579751615,0.02255709908152828,0.21251105807131565,0.6594665846447564,0.7083701935710522
Contextual two-outcome lateralization family,Mean across five complete conditions,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.04124667238598581,-0.29606943870069097,0.3694154861828922,0.8140096687983321,0.10261750973483835,0.5574741172974752,P30,0.1040889767591674,-0.011262600706988538,0.1040889767591674,1,P27,False,0.8140096687983321,1.0,1.0,0.5574741172974752,1.0,1.0
Contextual two-outcome lateralization family,Neutral Sad,ROT minus LOT,Social Phobia,Social Phobia Raw,35,0.42303135146934656,0.10451928035753331,0.6628354992664253,0.011343717128154783,0.5044253315511726,0.00200214460071793,P3,0.4600080904913053,0.3912115310823524,0.4600080904913053,2,P20; P27,False,0.02722492110757148,0.0844846658944591,0.09074973702523827,0.02402573520861516,0.07455691805123682,0.02402573520861516
Contextual two-outcome lateralization family,Neutral Sad,ROT minus LOT,Panic Disorder,Panic Disorder Raw,35,0.2772076152741623,-0.06174261853200583,0.558830269048626,0.10691904085657751,0.20358967594058971,0.24077757460740323,P27,0.17410386398287275,0.17410386398287275,0.3668373599155811,2,P20; P27,False,0.14255872114210336,0.4423897457202335,0.42767616342631004,0.28926989643080797,0.8976654314889804,0.9922851705655303
Contextual two-outcome lateralization family,Neutral Sad,ROT minus LOT,Major Depression,Major Depression Raw,35,0.3940768871144458,0.07002656437962759,0.6428953531273449,0.01916003315714001,0.3100543911930812,0.0698852158791401,P27,0.20788208482395337,0.20788208482395337,0.42159633843178684,2,P20; P27,False,0.03832006631428002,0.11891523897621506,0.13412023209998006,0.20965564763742028,0.650605644495618,0.6843798092049078
Contextual two-outcome lateralization family,Neutral Sad,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,35,0.6825354753097881,0.45212620692865924,0.8275529574276759,6.2860808535643016e-06,0.3115910141731307,0.06843798092049078,P27,0.3016642648357075,0.3016642648357075,0.7286432322468792,2,P20; P27,False,7.543297024277163e-05,0.00023408439874651724,7.543297024277162e-05,0.20965564763742028,0.650605644495618,0.6843798092049078
Contextual two-outcome lateralization family,Neutral Sad,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,35,0.506485367168897,0.20841625582271534,0.7184659899422109,0.0019053506343826953,0.20347080254042377,0.24105824702567333,P27,0.14699918548129015,0.14699918548129015,0.5752935494992156,2,P20; P27,False,0.0075190330271760935,0.023333143579751615,0.019053506343826954,0.28926989643080797,0.8976654314889804,0.9922851705655303
Contextual two-outcome lateralization family,Neutral Sad,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.09582815133574919,-0.24525031495698016,0.41579648451433415,0.5839661806132711,0.2534837515086645,0.14175502436650433,P30,0.14873724139927663,0.05118191773303436,0.14873724139927663,2,P20; P27,False,0.6370540152144776,1.0,1.0,0.2673104490087926,0.8295206397613761,0.9922851705655303
Contextual two-outcome lateralization family; P27 omitted,Mean across five complete conditions,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.29730785939372184,-0.045424818633536534,0.5774201300100881,0.08771066420554746,0.38719223967072747,0.023678296508259228,P24,0.4161556271544741,0.218325602162157,0.4161556271544741,1,P25,False,0.35084265682218985,1.0,0.9123981947304453,0.14206977904955537,0.44087245539761194,0.2604612615908515
Contextual two-outcome lateralization family; P27 omitted,Mean across five complete conditions,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,-0.024182140682101033,-0.3594087479808938,0.3165723496824581,0.8920186239885133,0.17487743171021675,0.32256005699445844,P8,0.13352023854161332,-0.0703090974331353,0.13352023854161332,1,P25,False,0.9495935653066807,1.0,1.0,0.48384008549168767,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Mean across five complete conditions,ROT minus LOT,Major Depression,Major Depression Raw,34,0.07428269502358861,-0.2706825092109906,0.40234162757793057,0.6763015758447515,0.17609786032519936,0.31914133715112164,P25,0.2341254310556164,0.006947358299397268,0.2341254310556164,1,P25,False,0.8115618910137017,1.0,1.0,0.48384008549168767,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Mean across five complete conditions,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.0787716311796567,-0.4061191814770815,0.26649286713383374,0.6578941233665759,0.024272845011897852,0.8916159757610378,P8,0.011820105917409018,-0.13022496098012962,0.011820105917409018,1,P25,False,0.8115618910137017,1.0,1.0,0.8916159757610378,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Mean across five complete conditions,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.09932116038551618,-0.2471454125986511,0.42327046879593166,0.5762575395186441,0.22930576751400447,0.1920558828999736,P24,0.19413734165049235,0.04861990798950943,0.19413734165049235,1,P25,False,0.8115618910137017,1.0,1.0,0.3841117657999472,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Mean across five complete conditions,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.011262600706988538,-0.34810250638473966,0.3281529084024679,0.9495935653066807,0.07240416399986682,0.6840605103763391,P11,-0.10572642278002244,-0.10572642278002244,0.07607113962742111,1,P25,False,0.9495935653066807,1.0,1.0,0.7462478295014608,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Neutral Sad,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.45329155353752115,0.13596808464832177,0.6862617909330979,0.0070964822164235625,0.46564195344651393,0.005516202426757014,P23,0.41110869882257756,0.41110869882257756,0.4945890059496851,1,P20,False,0.08515778659708276,0.26426255270085336,0.08515778659708276,0.06619442912108417,0.20541525928660828,0.06619442912108417
Contextual two-outcome lateralization family; P27 omitted,Neutral Sad,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,0.17410386398287275,-0.1743254085249388,0.4837861879927121,0.3247387417239451,0.1479969784261375,0.4035494323482318,P20,0.0844184091700661,0.0844184091700661,0.24654712999352257,1,P20,False,0.7121969698652164,1.0,1.0,0.5380659097976425,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Neutral Sad,ROT minus LOT,Major Depression,Major Depression Raw,34,0.20788208482395337,-0.14013489866090267,0.5101826606749682,0.2380984487090328,0.24702829752680536,0.15899177028855419,P20,0.3449514928730291,0.14705627991300965,0.3449514928730291,1,P20,False,0.7121969698652164,1.0,1.0,0.3841117657999472,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Neutral Sad,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,0.3016642648357075,-0.040648041421917344,0.5806013622175681,0.08294529043004048,0.2478630904099569,0.1575426843341298,P20,0.24292470239230468,0.24292470239230468,0.3494249655151217,1,P20,False,0.35084265682218985,1.0,0.9123981947304453,0.3841117657999472,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Neutral Sad,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.14699918548129015,-0.20116651622351367,0.46218940964031746,0.40676215246767183,0.13120869828061793,0.45950548230802213,P23,0.19959827035544417,0.0948036115903338,0.19959827035544417,1,P20,False,0.7121969698652164,1.0,1.0,0.5514065787696265,1.0,1.0
Contextual two-outcome lateralization family; P27 omitted,Neutral Sad,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14432366603838656,-0.2037879671947427,0.460037108530513,0.4154482324213763,0.2311961288236091,0.18831639850963397,P20,0.036640759782381016,0.036640759782381016,0.19655317297325456,1,P20,False,0.7121969698652164,1.0,1.0,0.3841117657999472,1.0,1.0
