Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
All 35 participants; complete-condition lateralization,Neutral Angry,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,35,-0.4772933251531483,-0.6993101489586723,-0.17129183486200358,0.003740298773002705,-0.11349590030284083,0.5162296213137789,P27,-0.13410182935352127,-0.5473991359764996,-0.13410182935352127,0.012467662576675684,0.04980815154647712,0.0822865730060595,0.7708881527141977,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Angry,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.13282622195436736,-0.44631704271978057,0.20970257198140252,0.44686505653686354,-0.29632407110670383,0.08390397613461581,P30,-0.21422231870772726,-0.21422231870772726,-0.09679640834189791,0.5156135267733041,1.0,1.0,0.45889929491110054,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Happy,ROT minus LOT,Social Phobia,Social Phobia Raw,35,0.2706757901655326,-0.06877431990197196,0.5539546443277917,0.11578760289340818,0.030332926396172973,0.8626715397248765,P27,-0.06354593476234083,-0.06354593476234083,0.3032297638345975,0.17533620723441135,0.7004658914858641,1.0,0.9585239330276406,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Happy,ROT minus LOT,Panic Disorder,Panic Disorder Raw,35,0.17731404163033737,-0.16572508055249835,0.48207510943942217,0.3081981089306162,-0.10073373819993041,0.5647683830898554,P27,-0.28507700955377396,-0.28507700955377396,0.27895680469562734,0.3698377307167395,1.0,1.0,0.7708881527141977,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Happy,ROT minus LOT,Major Depression,Major Depression Raw,35,0.35362680428785964,0.02310280808037834,0.6144621157542995,0.0371623672127703,0.17078313562087138,0.32664008178221926,P27,0.07089152582416314,0.07089152582416314,0.3894412608762942,0.08575930895254685,0.34260733562205054,0.6689226098298655,0.6532801635644385,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Happy,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,35,0.5946506732349167,0.3260074960978518,0.7744317346496843,0.0001651579039651322,-0.09057215951284786,0.6048506205445654,P27,-0.26263056750845787,-0.26263056750845787,0.6535356721171064,0.0009909474237907933,0.003958822205462934,0.004294105503093437,0.7889355920146505,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Happy,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,35,0.4865041629256479,0.18291245162343678,0.7053889393654692,0.0030423841828086527,0.11519621341599202,0.5099223791547183,P27,0.009055453382411233,0.009055453382411233,0.5595492184217119,0.011408940685532448,0.04557857121613619,0.06997483620459902,0.7708881527141977,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Happy,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.020660054829972678,-0.31475353377989607,0.351486651794378,0.9062261267773639,-0.062766049643639,0.7201960456833632,P27,-0.14188733207797816,-0.14188733207797816,0.08509362337644968,0.9374753035627903,1.0,1.0,0.8642352548200357,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Sad,ROT minus LOT,Social Phobia,Social Phobia Raw,35,0.42303135146934656,0.10451928035753331,0.6628354992664253,0.011343717128154783,0.5044253315511726,0.00200214460071793,P3,0.4600080904913053,0.3912115310823524,0.4600080904913053,0.03403115138446435,0.13595401183133873,0.23821805969125046,0.06006433802153789,0.2399562574232962,0.06006433802153789
All 35 participants; complete-condition lateralization,Neutral Sad,ROT minus LOT,Panic Disorder,Panic Disorder Raw,35,0.2772076152741623,-0.06174261853200583,0.558830269048626,0.10691904085657751,0.20358967594058971,0.24077757460740323,P27,0.17410386398287275,0.17410386398287275,0.3668373599155811,0.17533620723441135,0.7004658914858641,1.0,0.5917745911409754,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Sad,ROT minus LOT,Major Depression,Major Depression Raw,35,0.3940768871144458,0.07002656437962759,0.6428953531273449,0.01916003315714001,0.3100543911930812,0.0698852158791401,P27,0.20788208482395337,0.20788208482395337,0.42159633843178684,0.05225463588310912,0.20875659788395182,0.3832006631428002,0.45889929491110054,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Sad,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,35,0.6825354753097881,0.45212620692865924,0.8275529574276759,6.2860808535643016e-06,0.3115910141731307,0.06843798092049078,P27,0.3016642648357075,0.3016642648357075,0.7286432322468792,0.00018619500709718753,0.000743846657194895,0.00018858242560692906,0.45889929491110054,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Sad,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,35,0.506485367168897,0.20841625582271534,0.7184659899422109,0.0019053506343826953,0.20347080254042377,0.24105824702567333,P27,0.14699918548129015,0.14699918548129015,0.5752935494992156,0.008165788433068694,0.03262221970392802,0.045728415225184685,0.5917745911409754,1.0,1.0
All 35 participants; complete-condition lateralization,Neutral Sad,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.09582815133574919,-0.24525031495698016,0.41579648451433415,0.5839661806132711,0.2534837515086645,0.14175502436650433,P30,0.14873724139927663,0.05118191773303436,0.14873724139927663,0.6488513117925234,1.0,1.0,0.560398539381891,1.0,1.0
All 35 participants; complete-condition lateralization,Positive Valence,ROT minus LOT,Social Phobia,Social Phobia Raw,35,0.3292291377605059,-0.004512492538268877,0.5969785009759966,0.053454094095868765,0.3277641213364246,0.05458933344606838,P27,0.2692958023102202,0.2692958023102202,0.36412764709056006,0.10022642642975393,0.4004032837650063,0.8018114114380315,0.45889929491110054,1.0,1.0
All 35 participants; complete-condition lateralization,Positive Valence,ROT minus LOT,Panic Disorder,Panic Disorder Raw,35,0.269889840637741,-0.06961815040041656,0.5533666664564639,0.1168908048229409,0.23825226843916128,0.16811956181456728,P8,0.31175660949883505,0.2339787268325781,0.31175660949883505,0.17533620723441135,0.7004658914858641,1.0,0.560398539381891,1.0,1.0
All 35 participants; complete-condition lateralization,Positive Valence,ROT minus LOT,Major Depression,Major Depression Raw,35,0.3434551858377965,0.01152809197107758,0.6072040380579561,0.04338022202038843,0.07906105619351707,0.6516633869098101,P27,0.011923922287980622,0.011923922287980622,0.37497568297715367,0.08676044404077686,0.3466068574158423,0.69731076160661,0.8145792336372626,1.0,1.0
All 35 participants; complete-condition lateralization,Positive Valence,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,35,0.6663981293008728,0.4282566195117093,0.8179897117746465,1.2413000473145834e-05,0.2893752014624321,0.09177985898222012,P27,0.2484265679021578,0.2484265679021578,0.6962525920627071,0.00018619500709718753,0.000743846657194895,0.0003599770137212292,0.45889929491110054,1.0,1.0
All 35 participants; complete-condition lateralization,Positive Valence,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,35,0.5112664358838988,0.21457946225794078,0.7215729825434747,0.0016963323268829032,0.1970946283661069,0.2564356561610894,P27,0.16431097337690725,0.16431097337690725,0.5939604099063596,0.008165788433068694,0.03262221970392802,0.04240830817207258,0.5917745911409754,1.0,1.0
All 35 participants; complete-condition lateralization,Positive Valence,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.07377764090730068,-0.2660090401932573,0.39725716367672625,0.6736107369932242,0.24380553977223035,0.15812919649399798,P27,0.14795779432191644,0.061906697006209786,0.14795779432191644,0.7217257896355973,1.0,1.0,0.560398539381891,1.0,1.0
P27 omitted; complete-condition lateralization,Negative Valence,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.0006901595934747304,-0.33755431930007035,0.33877679071872635,0.9969091980932407,-0.03324919509637826,0.8519161349334997,P23,0.12834114654417964,-0.07402913244537307,0.12834114654417964,0.9969091980932407,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Negative Valence,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,-0.047574071072234714,-0.37963227546416095,0.2953430821561356,0.7893326569211827,-0.03367780928694986,0.8500286210505096,P4,0.0006203971225908437,-0.08197826724336504,0.0006203971225908437,0.8770362854679807,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Negative Valence,ROT minus LOT,Major Depression,Major Depression Raw,34,0.09503049793807948,-0.25120803485949006,0.4197084227971101,0.5929235161237998,0.08106335680183545,0.6485713915404043,P7,0.03593972348822241,0.03593972348822241,0.1473748352347875,0.8085320674415453,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Negative Valence,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.1495859768278176,-0.4642668093393966,0.19862724971789839,0.3984631185839339,-0.09942530745258157,0.5758556378121904,P23,-0.0552535737172139,-0.20984257643760384,-0.0552535737172139,0.7057462310020166,1.0,1.0,0.8807277744116202,1.0,1.0
P27 omitted; complete-condition lateralization,Negative Valence,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.18519881541812916,-0.16318693511734125,0.4925190837464788,0.2943630913979393,0.2155350432840811,0.22087035345642445,P16,0.35152059755998466,0.10710990474040284,0.35152059755998466,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Negative Valence,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.11983501338001712,-0.22755202315649758,0.4401634859281688,0.49964090907119985,0.032939233407664734,0.8532816357639795,P30,0.21016961810747106,0.03397317912836619,0.21016961810747106,0.7494613636067998,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Angry,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.06564015270420863,-0.27871218853957436,0.39503711357617133,0.7122570727671589,0.03830552430458325,0.829703468312385,P25,-0.13644647014475453,-0.13644647014475453,0.15444196967482576,0.831998826124387,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Angry,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,-0.08303895121892575,-0.4096998968596857,0.262497931128898,0.6405764953399821,0.22106855545699663,0.20895682200603052,P8,0.11152181315910466,-0.13022728516349935,0.11152181315910466,0.831998826124387,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Angry,ROT minus LOT,Major Depression,Major Depression Raw,34,-0.10944422705300588,-0.43163499136335626,0.23751185154751606,0.5377959773910328,0.08904686921413743,0.6165094420881341,P25,0.08833675338283305,-0.21427358313133146,0.08833675338283305,0.7682799677014754,1.0,1.0,0.8807277744116202,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Angry,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.20120674221408458,-0.5050108840454267,0.14695816826676375,0.2538449171413622,-0.1457926652317198,0.410666277149225,P8,-0.09634227256512698,-0.28826268763024854,-0.09634227256512698,0.7057462310020166,1.0,1.0,0.82133255429845,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Angry,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,-0.13410182935352127,-0.45177992254706667,0.21375747899137604,0.4495781878788715,-0.03326635628576988,0.8518405455838978,P26,-0.21752111023438372,-0.21752111023438372,-0.05143041678023905,0.7098602966508497,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Angry,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.1710489077030242,-0.4813707387594965,0.17737677210031047,0.33343160337849503,-0.27485615046301376,0.11567291970685487,P30,-0.26452129774184413,-0.26452129774184413,-0.12169139817882058,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Happy,ROT minus LOT,Social Phobia,Social Phobia Raw,34,-0.06354593476234083,-0.3932608287069532,0.2806506809222269,0.7210656493078021,-0.04780529433211989,0.7883319163231173,P26,-0.17042936584683788,-0.17042936584683788,0.025182457687495968,0.831998826124387,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Happy,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,-0.28507700955377396,-0.5684429503683495,0.058752633894028475,0.10221542163044896,-0.17812162434795045,0.31352225403850414,P8,-0.14143687578345412,-0.378565783027419,-0.14143687578345412,0.7057462310020166,1.0,1.0,0.7274570397056408,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Happy,ROT minus LOT,Major Depression,Major Depression Raw,34,0.07089152582416314,-0.27383893516714913,0.39948044588679793,0.6903314026204361,0.09503450352336391,0.5929078598454357,P26,-0.06231582193255619,-0.06231582193255619,0.16877668584618968,0.831998826124387,1.0,1.0,0.8807277744116202,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Happy,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.26263056750845787,-0.5517903063263359,0.08289747446639925,0.13346183480226728,-0.19153764236952728,0.27785171328070024,P26,-0.3927934073171896,-0.3927934073171896,-0.15997117376137723,0.7057462310020166,1.0,1.0,0.7274570397056408,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Happy,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.009055453382411233,-0.33012115571511896,0.34616112133037874,0.9594626983049204,0.03465890143261605,0.8457112229377417,P16,-0.10231850170961442,-0.10231850170961442,0.11218080901525754,0.9925476189361245,1.0,1.0,0.8827051404454961,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Happy,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.14188733207797816,-0.4580739854948935,0.2061707318447461,0.42344773860120993,-0.10145905384530696,0.5680328323852452,P30,0.012473938356254426,-0.24510904934047517,0.012473938356254426,0.7057462310020166,1.0,1.0,0.8807277744116202,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Sad,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.45329155353752115,0.13596808464832177,0.6862617909330979,0.0070964822164235625,0.46564195344651393,0.005516202426757014,P23,0.41110869882257756,0.41110869882257756,0.4945890059496851,0.21289446649270688,0.8505106538825263,0.21289446649270688,0.1654860728027104,0.661114731193383,0.1654860728027104
P27 omitted; complete-condition lateralization,Neutral Sad,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,0.17410386398287275,-0.1743254085249388,0.4837861879927121,0.3247387417239451,0.1479969784261375,0.4035494323482318,P20,0.0844184091700661,0.0844184091700661,0.24654712999352257,0.7057462310020166,1.0,1.0,0.82133255429845,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Sad,ROT minus LOT,Major Depression,Major Depression Raw,34,0.20788208482395337,-0.14013489866090267,0.5101826606749682,0.2380984487090328,0.24702829752680536,0.15899177028855419,P20,0.3449514928730291,0.14705627991300965,0.3449514928730291,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Sad,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,0.3016642648357075,-0.040648041421917344,0.5806013622175681,0.08294529043004048,0.2478630904099569,0.1575426843341298,P20,0.24292470239230468,0.24292470239230468,0.3494249655151217,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Sad,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.14699918548129015,-0.20116651622351367,0.46218940964031746,0.40676215246767183,0.13120869828061793,0.45950548230802213,P23,0.19959827035544417,0.0948036115903338,0.19959827035544417,0.7057462310020166,1.0,1.0,0.851950313589878,1.0,1.0
P27 omitted; complete-condition lateralization,Neutral Sad,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14432366603838656,-0.2037879671947427,0.460037108530513,0.4154482324213763,0.2311961288236091,0.18831639850963397,P20,0.036640759782381016,0.036640759782381016,0.19655317297325456,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Positive Valence,ROT minus LOT,Social Phobia,Social Phobia Raw,34,0.2692958023102202,-0.07577001304125103,0.5567593200809069,0.12352950192201555,0.27411433192359774,0.11669889453445684,P8,0.19878825597876162,0.19878825597876162,0.31206306690772256,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Positive Valence,ROT minus LOT,Panic Disorder,Panic Disorder Raw,34,0.2339787268325781,-0.1131389277662003,0.5301936084247195,0.1829054242160078,0.17750368289314403,0.31523138387244437,P8,0.054816016185240284,0.054816016185240284,0.2848195221153204,0.7057462310020166,1.0,1.0,0.7274570397056408,1.0,1.0
P27 omitted; complete-condition lateralization,Positive Valence,ROT minus LOT,Major Depression,Major Depression Raw,34,0.011923922287980622,-0.32756259341073946,0.34868363635031124,0.9466378710026588,-0.0050664598001147155,0.9773132889041196,P25,0.11362861879800112,-0.08680417794359847,0.11362861879800112,0.9925476189361245,1.0,1.0,0.9773132889041196,1.0,1.0
P27 omitted; complete-condition lateralization,Positive Valence,ROT minus LOT,Separation Anxiety,Separation Anxiety Raw,34,0.2484265679021578,-0.09796948161064582,0.5411321120074718,0.15656996623883115,0.22359024539805908,0.2036775371819344,P8,0.1325712571246652,0.1325712571246652,0.3387640436548075,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
P27 omitted; complete-condition lateralization,Positive Valence,ROT minus LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.16431097337690725,-0.1840831839803581,0.47602657119643277,0.3531040035089923,0.12455542702346396,0.48277184436759757,P8,0.07147270132510498,0.07147270132510498,0.219645921967153,0.7057462310020166,1.0,1.0,0.851950313589878,1.0,1.0
P27 omitted; complete-condition lateralization,Positive Valence,ROT minus LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14795779432191644,-0.2002260644568207,0.46295965264290834,0.4036753247211935,0.22280594672920392,0.2053095008483867,P11,-0.012942820818421723,-0.012942820818421723,0.26160353582117857,0.7057462310020166,1.0,1.0,0.6626110603692734,1.0,1.0
